CUST_ID,BALANCE,PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE
C17324,613.2596990000001,0.0,0.0,57.112427000000004,0.0,0.083333,2,700.0,241.17309300000002,255.32232000000002,0.0,12
C17327,152.557222,1410.35,714.9,0.0,1.0,0.0,0,2500.0,1202.218177,170.020221,0.333333,12
C17331,1432.654644,604.52,426.36,0.0,1.0,0.0,0,1400.0,611.086937,901.913989,0.0,12
C17334,172.70596,55.0,55.0,0.0,0.333333,0.0,0,1500.0,190.74504,309.53871499999997,0.0,12
C17335,21.966399,109.16,74.16,0.0,0.666667,0.0,0,4000.0,125.83233700000001,122.69702,0.181818,12
C17337,1277.423486,533.73,319.75,606.668879,0.666667,0.333333,5,1500.0,1403.721157,324.351985,0.0,12
C17338,1232.3453240000001,0.0,0.0,369.262743,0.0,0.083333,2,1700.0,299.568227,252.69466200000002,0.0,12
C17342,27.625906,234.48,234.48,0.0,1.0,0.0,0,2500.0,109.281131,93.62464,0.0,12
C17345,21.844185999999997,169.56,169.56,0.0,0.75,0.0,0,2500.0,181.438267,99.402121,0.125,12
C17349,337.616152,64.12,64.12,0.0,0.583333,0.0,0,2000.0,422.115624,187.794283,0.0,12
C17356,4408.9666130000005,505.79,393.3,1601.520906,0.916667,0.416667,5,5000.0,1210.835102,1190.58657,0.0,12
C17362,518.923941,264.0,0.0,0.0,0.166667,0.0,0,5000.0,235.996925,204.04141299999998,0.0,12
C17363,1098.392083,0.0,0.0,1297.518366,0.0,0.25,4,1200.0,1490.988443,330.627174,0.090909,12
C17364,804.006538,0.0,0.0,266.561781,0.0,0.083333,1,2500.0,226.21206899999999,279.773547,0.0,12
C17365,142.29075600000002,540.0,20.0,0.0,0.166667,0.0,0,4000.0,245.49289199999998,123.48805,0.0,12
C17367,1443.146299,235.4,235.4,615.789083,0.5,0.25,4,1800.0,831.048408,483.44229400000006,0.0,12
C17368,366.084233,1167.39,0.0,200.106907,0.5,0.083333,3,2500.0,470.516409,206.511825,0.0,12
C17371,88.577811,356.15,0.0,0.0,0.75,0.0,0,1600.0,349.83862799999997,167.505705,0.0,12
C17378,34.40685,133.0,133.0,0.0,0.5,0.0,0,1500.0,153.124928,152.92504399999999,0.0,12
C17382,1520.501423,1405.22,576.82,0.0,0.833333,0.0,0,10500.0,470.831678,475.78177999999997,0.0,12
C17383,3015.597547,586.77,485.37,1726.922555,1.0,0.25,7,3400.0,1472.7302730000001,1090.525368,0.0,12
C17384,2530.378121,55.5,55.5,0.0,0.25,0.0,0,3500.0,1041.914403,585.213037,0.0,12
C17389,950.7161550000001,335.62,335.62,0.0,0.5,0.0,0,1000.0,762.737851,726.519901,0.0,12
C17391,509.685823,457.68,457.68,0.0,1.0,0.0,0,4000.0,157.89375800000002,227.50716400000002,0.0,12
C17400,493.24327400000004,1180.68,0.0,0.0,0.333333,0.0,0,1500.0,948.216919,203.172759,0.0,12
C17403,1937.2735129999999,658.87,579.2,0.0,0.916667,0.0,0,2000.0,758.215724,1336.476251,0.0,12
C17404,781.279607,1370.19,0.0,0.0,0.75,0.0,0,2500.0,1391.682252,191.0918,0.0,12
C17406,1841.468929,0.0,0.0,513.7519219999999,0.0,0.5,10,2000.0,573.0830990000001,678.078987,0.0,12
C17408,470.353862,105.0,0.0,391.351946,0.166667,0.166667,3,700.0,239.928287,396.476154,0.0,12
C17409,308.542887,680.0,0.0,0.0,0.166667,0.0,0,2500.0,1261.970352,183.623476,0.083333,12
C17410,1175.895992,154.38,0.0,37.197365999999995,0.083333,0.083333,1,4000.0,1909.1619190000001,426.23708,0.083333,12
C17411,1854.03323,1013.5,437.5,1243.0931890000002,0.5,0.083333,5,2000.0,654.473825,1524.3756970000002,0.0,12
C17412,1256.612223,498.99,0.0,1353.14431,0.25,0.5,10,3000.0,685.344851,308.964645,0.0,12
C17413,1767.7193140000002,0.0,0.0,272.520678,0.0,0.25,3,2000.0,514.651337,434.347443,0.0,12
C17416,1153.961386,295.0,0.0,0.0,0.333333,0.0,0,1200.0,428.640942,964.205478,0.0,12
C17419,916.487817,633.71,316.89,0.0,1.0,0.0,0,4000.0,255.46980499999998,234.09557599999997,0.0,12
C17421,189.43485900000002,500.09,500.09,0.0,0.916667,0.0,0,3000.0,521.6730110000001,171.538499,0.0,12
C17422,1457.381936,0.0,0.0,236.72501400000002,0.0,0.416667,7,1500.0,536.361045,508.61155099999996,0.0,12
C17423,1139.894588,0.0,0.0,1030.19301,0.0,0.083333,1,1200.0,300.826793,451.68622400000004,0.0,12
C17425,1625.249578,1814.65,960.0,1825.212313,1.0,0.416667,6,3000.0,1281.171589,392.219254,0.083333,12
C17427,279.501554,1365.5,1029.5,0.0,1.0,0.0,0,5000.0,1340.02971,175.055337,0.0,12
C17435,1054.417866,0.0,0.0,239.097147,0.0,0.166667,3,1200.0,323.486669,362.308201,0.0,12
C17436,876.008428,500.0,500.0,182.955711,0.333333,0.083333,1,1200.0,510.34074100000004,317.670219,0.0,12
C17438,1179.746682,30.0,0.0,39.323999,0.166667,0.166667,2,1200.0,264.03216299999997,351.744608,0.0,12
C17439,739.847303,329.25,329.25,1153.945828,0.75,0.166667,6,1000.0,2406.97813,517.2700940000001,0.0,12
C17441,290.079966,550.93,550.93,0.0,0.583333,0.0,0,4000.0,579.8253440000001,454.61110599999995,0.0,12
C17442,1174.3523519999999,0.0,0.0,166.250847,0.0,0.083333,1,2500.0,253.408681,284.240461,0.0,12
C17444,365.674097,1169.73,0.0,0.0,0.333333,0.0,0,1500.0,877.026023,527.4514839999999,0.0,12
C17452,745.774052,0.0,0.0,1221.85443,0.0,0.25,6,5000.0,1169.235129,242.84673999999998,0.0,12
C17454,2347.383015,0.0,0.0,1480.171443,0.0,0.333333,4,3000.0,571.934258,740.954917,0.0,12
C17455,2271.102591,272.93,272.93,1120.44963,0.583333,0.083333,2,2500.0,764.791793,988.662899,0.0,12
C17462,564.02688,1007.4,65.58,0.0,0.5,0.0,0,2000.0,506.930593,198.49507,0.0,12
C17467,799.274442,906.81,457.16,730.50642,0.916667,0.083333,2,1000.0,1590.9185929999999,1227.773229,0.083333,12
C17470,34.775517,0.0,0.0,18.240626000000002,0.0,0.083333,1,1500.0,1132.985402,146.997558,0.083333,12
C17477,1106.42635,0.0,0.0,639.271966,0.0,0.333333,5,2500.0,364.636263,263.85412,0.0,12
C17484,1456.624844,53.9,53.9,0.0,0.583333,0.0,0,1500.0,330.88864900000004,527.393837,0.0,12
C17485,1254.480637,0.0,0.0,263.591009,0.0,0.083333,1,1500.0,684.225274,440.89088399999997,0.0,12
C17489,95.055337,133.45,116.65,437.39002800000003,0.5,0.083333,1,2500.0,469.271786,160.662631,0.090909,12
C17490,1242.886266,17.6,0.0,0.0,0.083333,0.0,0,4000.0,589.674674,472.76353600000004,0.0,12
C17493,1397.5600220000001,0.0,0.0,869.402466,0.0,0.166667,2,2000.0,543.796511,405.832948,0.0,12
C17495,978.771066,905.04,359.92,0.0,0.666667,0.0,0,4000.0,392.482391,315.469998,0.0,12
C17496,283.691223,45.65,0.0,0.0,0.083333,0.0,0,1000.0,165.821773,252.47599,0.0,12
C17498,28.612828000000004,208.0,208.0,0.0,0.833333,0.0,0,3000.0,253.537038,169.800871,0.0,12
C17501,59.797799,309.25,19.85,0.0,0.166667,0.0,0,2000.0,675.101601,425.907075,0.25,12
C17502,42.653615,93.24,93.24,0.0,0.5,0.0,0,5000.0,156.57818999999998,95.992733,0.0,12
C17504,1569.712031,375.92,0.0,38.237206,0.333333,0.083333,2,1700.0,530.0691860000001,1003.0396539999999,0.0,12
C17506,539.0722049999999,240.51,111.87,0.0,1.0,0.0,0,500.0,340.349133,570.4465769999999,0.0,12
C17508,209.026944,1520.76,863.57,0.0,0.916667,0.0,0,3500.0,1771.078066,192.557306,0.166667,12
C17512,762.921161,1214.55,221.88,399.600567,0.333333,0.25,4,1500.0,1579.200728,314.347243,0.083333,12
C17513,69.4432,368.16,368.16,0.0,1.0,0.0,0,2500.0,153.124113,143.416453,0.083333,12
C17517,399.50457,740.11,329.83,0.0,1.0,0.0,0,1200.0,1379.6838289999998,420.645913,0.0,12
C17521,528.324583,0.0,0.0,2101.089889,0.0,0.416667,7,3000.0,1398.911214,167.442242,0.333333,12
C17522,1609.5146140000002,0.0,0.0,136.209339,0.0,0.083333,2,1700.0,277.622861,705.401828,0.0,12
C17523,442.111046,671.36,671.36,777.528996,0.583333,0.083333,1,3000.0,63.199553,210.928816,0.0,12
C17524,1075.0324050000002,0.0,0.0,134.38810700000002,0.0,0.25,6,1200.0,585.9408400000001,262.139361,0.0,12
C17527,734.729977,0.0,0.0,428.36939,0.0,0.083333,5,1200.0,1596.3001570000001,179.245282,0.181818,12
C17533,4071.9937640000003,0.0,0.0,1541.393819,0.0,0.25,3,5000.0,1528.928247,1157.358718,0.0,12
C17539,114.75231799999999,387.12,387.12,0.0,1.0,0.0,0,2500.0,981.332431,122.36956599999999,0.181818,12
C17544,1728.29571,673.8,673.8,0.0,1.0,0.0,0,1700.0,727.421149,1751.732122,0.0,12
C17545,1035.03102,704.17,704.17,0.0,1.0,0.0,0,3400.0,274.26228,272.890448,0.0,12
C17547,842.1038689999999,496.56,496.56,0.0,1.0,0.0,0,1000.0,254.599294,467.881962,0.0,12
C17551,1243.6865699999998,221.72,221.72,1324.264801,0.916667,0.333333,5,1700.0,2268.7841329999997,554.297666,0.0,12
C17555,745.368581,153.89,153.89,0.0,0.916667,0.0,0,1700.0,500.110264,191.010274,0.0,12
C17556,274.305611,419.88,419.88,0.0,1.0,0.0,0,2500.0,665.834636,185.135125,0.0,12
C17558,367.033521,567.75,0.0,0.0,0.666667,0.0,0,600.0,484.20499,210.03677000000002,0.0,12
C17559,475.301123,415.47,0.0,762.195411,0.166667,0.25,3,7000.0,3965.1509920000003,177.117122,0.0,12
C17560,1865.2714230000001,412.0,0.0,0.0,0.166667,0.0,0,2000.0,597.104874,666.876023,0.0,12
C17567,63.292505000000006,545.38,545.38,0.0,0.916667,0.0,0,4000.0,520.936337,156.60005800000002,0.166667,12
C17569,129.88171599999998,672.0,672.0,0.0,0.666667,0.0,0,1500.0,775.413322,161.43608799999998,0.0,12
C17570,228.107524,510.32,293.42,0.0,1.0,0.0,0,5000.0,552.200643,182.02515400000001,0.0,12
C17571,277.308988,1588.34,1088.34,0.0,0.916667,0.0,0,2500.0,1316.907062,217.35947000000002,0.083333,12
C17577,1223.783946,135.24,135.24,0.0,1.0,0.0,0,1200.0,328.934771,678.3365190000001,0.0,12
C17580,384.803407,549.0,258.0,0.0,0.5,0.0,0,1000.0,569.597465,610.732047,0.0,12
C17583,1150.04204,1283.45,964.78,47.044876,1.0,0.083333,1,3500.0,2430.864396,419.675603,0.0,12
C17587,1669.488962,0.0,0.0,254.011804,0.0,0.166667,4,1800.0,571.589438,494.062935,0.0,12
C17588,23.587067,837.48,837.48,0.0,1.0,0.0,0,3500.0,775.895535,3.3000260000000003,0.166667,12
C17589,61.253237,377.86,299.86,0.0,1.0,0.0,0,2700.0,347.206621,177.06095200000001,0.083333,12
C17591,677.077167,119.19,119.19,181.735735,0.416667,0.083333,1,700.0,504.76214699999997,641.307637,0.0,12
C17593,2.9105779999999997,56.94,56.94,0.0,0.25,0.0,0,3000.0,129.412694,42.033228,0.272727,12
C17594,807.555134,242.06,242.06,0.0,0.5,0.0,0,1000.0,1610.237285,504.351185,0.0,12
C17595,1099.649455,0.0,0.0,72.841356,0.0,0.166667,2,1200.0,322.777824,309.246328,0.0,12
C17599,1128.878514,129.86,0.0,372.192943,0.083333,0.083333,1,4200.0,767.993781,293.201194,0.0,12
C17600,806.4461309999999,0.0,0.0,916.64405,0.0,0.083333,1,3000.0,504.66084000000006,258.248739,0.0,12
C17602,531.075085,485.73,333.33,474.10077,0.25,0.083333,1,2500.0,1657.453579,146.965562,0.1,12
C17603,1578.053342,177.21,177.21,0.0,0.416667,0.0,0,1400.0,0.0,,0.0,12
C17605,484.108869,0.0,0.0,850.7840539999999,0.0,0.5,10,1000.0,590.725031,184.562158,0.0,12
C17607,709.475496,0.0,0.0,1240.838098,0.0,0.25,4,1000.0,1242.9897,402.871353,0.083333,12
C17608,1768.456809,449.73,54.68,0.0,0.416667,0.0,0,3000.0,664.5293740000001,438.283058,0.0,12
C17612,980.922091,0.0,0.0,644.770362,0.0,0.333333,5,1200.0,569.660031,251.86178900000002,0.0,12
C17616,145.47021999999998,95.0,57.0,0.0,0.25,0.0,0,1500.0,175.248349,162.398092,0.0,12
C17620,21.881528,89.04,0.0,0.0,0.083333,0.0,0,2500.0,193.98533500000002,96.885791,0.0,12
C17622,1441.9934759999999,0.0,0.0,2464.684708,0.0,0.333333,5,3000.0,3206.577257,481.175275,0.0,12
C17624,594.268871,1036.76,69.96,0.0,0.583333,0.0,0,2500.0,198.237134,260.480387,0.0,12
C17628,543.815182,0.0,0.0,45.475577,0.0,0.083333,1,3000.0,593.946163,261.125552,0.0,12
C17634,38.068219,799.92,799.92,0.0,1.0,0.0,0,2500.0,553.927866,85.990408,0.333333,12
C17639,41.789262,821.51,319.56,109.91813,0.833333,0.083333,1,4000.0,969.030384,132.158949,0.3,12
C17644,523.1275440000001,786.94,204.2,1088.139436,0.25,0.25,4,1000.0,1603.447936,223.726642,0.083333,12
C17645,650.485202,555.2,216.2,589.349657,0.583333,0.083333,1,1000.0,351.575597,610.8333650000001,0.0,12
C17648,281.11251699999997,0.0,0.0,295.616931,0.0,0.166667,3,1000.0,631.473289,219.966022,0.0,12
C17650,617.9996070000001,387.7,137.7,684.8408,0.833333,0.083333,1,1200.0,1723.350971,332.043275,0.166667,12
C17651,2076.2116730000002,1057.0,1057.0,0.0,0.416667,0.0,0,2500.0,696.7697049999999,711.3219839999999,0.0,12
C17652,63.078242,114.0,114.0,0.0,0.25,0.0,0,3000.0,184.58248600000002,136.78254099999998,0.0,12
C17656,83.258534,41.4,29.5,0.0,0.25,0.0,0,2700.0,157.22524099999998,163.317598,0.0,12
C17657,852.5303869999999,45.65,0.0,0.0,0.083333,0.0,0,1200.0,387.59477200000003,231.564246,0.0,12
C17660,1087.784698,0.0,0.0,1562.703953,0.0,0.166667,2,1500.0,3093.888643,298.011965,0.166667,12
C17663,1433.4043869999998,0.0,0.0,1190.745349,0.0,0.25,4,2000.0,993.0724439999999,388.124821,0.0,12
C17668,428.598828,208.0,0.0,164.032453,0.25,0.333333,6,1200.0,975.191714,193.993752,0.0,12
C17671,624.6332629999999,0.0,0.0,950.85274,0.0,0.25,8,1000.0,330.064555,289.68689900000004,0.0,12
C17672,965.88461,1.0,0.0,561.0240980000001,0.083333,0.166667,2,1200.0,751.960548,261.891219,0.0,12
C17673,82.56877800000001,471.64,471.64,0.0,0.916667,0.0,0,1200.0,554.1684190000001,214.87767599999998,0.333333,12
C17674,383.370294,326.74,0.0,0.0,0.25,0.0,0,600.0,525.776492,199.590057,0.0,12
C17678,92.596405,720.11,0.0,0.0,0.583333,0.0,0,1700.0,535.430352,193.498368,0.22222199999999998,12
C17683,1060.039731,340.0,291.0,0.0,0.5,0.0,0,2500.0,261.761454,243.685673,0.0,12
C17695,424.96849199999997,272.28,272.28,0.0,1.0,0.0,0,1700.0,64.658608,745.781019,0.0,12
C17696,74.4309,45.65,0.0,0.0,0.083333,0.0,0,2500.0,0.0,,0.0,12
C17697,24.818476,390.05,345.15,0.0,0.833333,0.0,0,1000.0,423.338628,117.838976,0.272727,12
C17698,1109.876538,0.0,0.0,645.643747,0.0,0.25,7,1200.0,476.97564000000006,305.129524,0.0,12
C17699,679.421923,298.49,0.0,152.65778999999998,0.083333,0.083333,1,1000.0,456.14349500000003,216.03656099999998,0.0,12
C17700,270.135147,958.93,206.03,0.0,0.75,0.0,0,1900.0,2063.4705519999998,216.49769300000003,0.0,12
C17702,794.661653,329.96,0.0,0.0,0.083333,0.0,0,2000.0,703.6060000000001,166.000398,0.0,12
C17703,1644.123638,0.0,0.0,830.132133,0.0,0.166667,3,2500.0,333.11467200000004,352.392567,0.0,12
C17704,28.80071,173.02,173.02,0.0,0.5,0.0,0,1000.0,229.50332200000003,133.44239,0.272727,12
C17705,976.390024,785.4,0.0,347.15722,0.333333,0.25,3,3500.0,820.342892,251.96342400000003,0.0,12
C17707,700.723718,425.18,425.18,0.0,1.0,0.0,0,3000.0,148.58184599999998,214.200975,0.0,12
C17709,1373.700066,267.75,267.75,38.898599,0.75,0.166667,2,1500.0,446.14641900000004,692.725571,0.0,12
C17710,215.47571800000003,670.65,370.65,0.0,1.0,0.0,0,3000.0,366.634123,185.037922,0.3,12
C17713,1736.9302989999999,616.0,616.0,0.0,0.916667,0.0,0,1900.0,803.881382,644.158808,0.0,12
C17720,849.030358,345.0,345.0,101.511988,0.75,0.083333,1,1200.0,1465.044906,268.949636,0.083333,12
C17721,525.17417,91.23,42.33,0.0,0.333333,0.0,0,4000.0,154.93983500000002,233.34161699999999,0.0,12
C17722,510.95313799999997,172.41,0.0,0.0,0.083333,0.0,0,1200.0,959.0033050000001,242.770679,0.0,12
C17726,145.722404,529.7,289.5,38.259988,1.0,0.083333,1,800.0,363.368053,188.10578700000002,0.0,12
C17729,1108.987965,0.0,0.0,75.07096800000001,0.0,0.083333,1,1500.0,1690.172114,283.054152,0.083333,12
C17730,109.47321699999999,1251.26,615.47,0.0,0.833333,0.0,0,2700.0,958.931815,187.560093,0.25,12
C17732,2112.63873,0.0,0.0,584.940187,0.0,0.25,5,3500.0,540.088813,746.131674,0.0,12
C17734,874.9052960000001,484.04,484.04,0.0,1.0,0.0,0,1000.0,873.429792,194.06434299999998,0.0,12
C17735,844.0224390000001,0.0,0.0,1125.228876,0.0,0.166667,3,2500.0,535.604592,237.229776,0.0,12
C17737,377.56851,542.51,0.0,0.0,0.5,0.0,0,1000.0,567.687367,175.93660400000002,0.0,12
C17740,623.583624,1344.85,245.13,0.0,0.666667,0.0,0,2200.0,1374.2137710000002,304.225119,0.083333,12
C17743,1592.102979,45.65,0.0,1465.069357,0.083333,0.083333,1,5000.0,529.542832,424.939464,0.0,12
C17746,1033.485033,137.57,137.57,0.0,0.166667,0.0,0,1000.0,423.92562599999997,708.363328,0.0,12
C17747,803.052704,19.75,0.0,0.0,0.083333,0.0,0,2000.0,402.155365,322.394919,0.0,12
C17748,1551.908555,416.64,311.64,0.0,1.0,0.0,0,2500.0,539.653696,366.32934900000004,0.0,12
C17749,936.370785,158.45,0.0,0.0,0.25,0.0,0,1700.0,160.698863,443.53828300000004,0.0,12
C17750,1420.156349,0.0,0.0,445.91373600000003,0.0,0.333333,5,1500.0,661.562552,772.8598599999999,0.0,12
C17753,3025.373271,202.72,202.72,988.0766050000001,0.583333,0.083333,1,4500.0,3989.645744,884.183626,0.0,12
C17759,2579.907754,125.51,125.51,1377.049309,0.25,0.416667,10,3000.0,666.355831,774.460823,0.0,12
C17760,34.703482,247.02,247.02,0.0,1.0,0.0,0,2500.0,194.41923500000001,162.909028,0.166667,12
C17762,2764.810135,390.52,20.72,75.74986,0.333333,0.083333,2,3000.0,743.2425360000001,1093.199562,0.0,12
C17768,992.724168,527.88,527.88,1677.055839,1.0,0.166667,2,2000.0,2997.7144550000003,373.079303,0.0,12
C17771,1186.276559,391.67,0.0,0.0,0.5,0.0,0,1200.0,488.19486399999994,927.681751,0.0,12
C17776,378.320894,315.02,315.02,0.0,1.0,0.0,0,1500.0,206.090316,202.391607,0.0,12
C17778,434.39321900000004,343.5,0.0,949.910781,0.166667,0.166667,5,1700.0,504.635307,168.986753,0.0,12
C17782,738.0674309999999,752.97,0.0,0.0,0.666667,0.0,0,2500.0,1393.051729,282.663936,0.0,12
C17783,77.28545799999999,495.0,495.0,0.0,1.0,0.0,0,1500.0,416.913773,206.712535,0.181818,12
C17785,1247.905033,553.67,553.67,0.0,0.916667,0.0,0,1200.0,1927.232575,1247.614497,0.083333,12
C17789,3374.6612200000004,0.0,0.0,1154.99477,0.0,0.333333,7,4000.0,913.2211460000001,1284.060029,0.0,12
C17790,1865.0089289999999,0.0,0.0,2087.392116,0.0,0.25,3,2500.0,2709.693363,460.334824,0.083333,12
C17791,2413.719637,0.0,0.0,905.7091929999999,0.0,0.083333,5,2500.0,626.8916849999999,770.717959,0.0,12
C17794,568.222966,140.03,0.0,0.0,0.083333,0.0,0,1200.0,203.362743,203.599221,0.0,12
C17799,954.617658,0.0,0.0,808.545456,0.0,0.333333,4,2000.0,228.63531899999998,398.358635,0.0,12
C17803,1007.440908,430.54,430.54,687.666124,1.0,0.166667,2,4000.0,1526.508633,286.221253,0.0,12
C17809,1819.444477,0.0,0.0,197.334971,0.0,0.333333,4,2500.0,572.900672,469.77426900000006,0.0,12
C17812,433.07533099999995,750.0,750.0,0.0,1.0,0.0,0,1500.0,719.974026,195.907231,0.0,12
C17814,2724.169852,49.0,0.0,189.855977,0.083333,0.083333,1,3000.0,558.687221,1164.897621,0.0,12
C17816,1008.494418,639.7,639.7,0.0,1.0,0.0,0,1000.0,862.819773,1027.530687,0.0,12
C17818,608.300379,0.0,0.0,27.107553000000003,0.0,0.083333,1,1700.0,204.95056499999998,214.137194,0.0,12
C17820,454.181676,1361.65,0.0,0.0,0.25,0.0,0,4000.0,1643.948056,152.368392,0.166667,12
C17821,2646.022772,1541.13,1054.13,1234.504809,0.916667,0.333333,6,4000.0,600.203047,575.913224,0.0,12
C17822,332.697638,1080.0,525.0,0.0,0.5,0.0,0,2000.0,603.181053,99.565218,0.0,12
C17823,489.48858600000005,215.0,145.0,732.6545179999999,0.333333,0.416667,10,700.0,881.801225,316.53488799999997,0.090909,12
C17828,685.063917,0.0,0.0,110.79548799999999,0.0,0.25,4,700.0,308.035273,334.27486400000004,0.0,12
C17829,467.439275,0.0,0.0,938.573177,0.0,0.333333,6,800.0,581.994796,214.39984700000002,0.0,12
C17830,722.404832,0.0,0.0,1356.687002,0.0,0.333333,5,1500.0,215.85786800000002,273.52542,0.0,12
C17832,275.240429,0.0,0.0,610.08928,0.0,0.25,5,700.0,1186.2376359999998,189.618452,0.090909,12
C17833,666.247487,511.34,408.34,100.749379,0.833333,0.166667,4,700.0,1145.870591,768.267252,0.0,12
C17837,3377.6329159999996,0.0,0.0,1241.559904,0.0,0.083333,2,5000.0,1028.191288,724.601528,0.0,12
C17839,504.127471,0.0,0.0,18.042768,0.0,0.083333,1,1200.0,1383.846999,376.80756,0.1,12
C17840,2270.6239809999997,1200.0,0.0,2629.671395,0.083333,0.333333,9,3000.0,967.527752,1172.0218029999999,0.0,12
C17841,2230.689402,0.0,0.0,2393.4643260000003,0.0,0.166667,4,2500.0,458.73255,467.263413,0.0,12
C17846,349.78809900000005,400.6,0.0,0.0,0.416667,0.0,0,450.0,308.109946,170.326506,0.0,12
C17848,1551.842759,0.0,0.0,681.2559,0.0,0.083333,2,1800.0,522.486041,596.988355,0.0,12
C17850,68.045739,501.85,501.85,0.0,1.0,0.0,0,1200.0,531.5415849999999,149.50756299999998,0.181818,12
C17852,211.35235,267.34,267.34,0.0,1.0,0.0,0,4000.0,153.812692,185.947547,0.0,12
C17860,1979.782537,1687.62,291.3,1418.626391,0.916667,0.333333,6,3200.0,864.0786800000001,643.861607,0.0,12
C17863,786.158276,679.24,579.24,890.6444050000001,1.0,0.25,8,1000.0,1653.190684,504.64822999999996,0.090909,12
C17869,2.9119990000000002,347.55,347.55,0.0,0.25,0.0,0,5000.0,386.639613,11.802831,0.0,12
C17871,143.50998,549.17,549.17,0.0,0.75,0.0,0,1500.0,285.145558,207.003426,0.0,12
C17872,1587.7066929999999,450.0,450.0,270.92481000000004,0.5,0.25,4,1800.0,600.2997280000001,1032.599236,0.0,12
C17877,1354.623473,495.43,0.0,453.24403600000005,0.75,0.5,8,2000.0,280.31102000000004,442.99238399999996,0.0,12
C17880,1610.489628,0.0,0.0,811.491192,0.0,0.25,3,2000.0,383.42634100000004,362.428606,0.0,12
C17881,448.426181,0.0,0.0,1158.1337330000001,0.0,0.166667,3,1400.0,1956.051348,185.61556399999998,0.083333,12
C17885,1592.017292,372.09,0.0,0.0,0.166667,0.0,0,4000.0,389.29309,574.750942,0.0,12
C17888,1099.221912,155.8,0.0,578.6608570000001,0.083333,0.166667,4,1200.0,875.977859,1749.680157,0.0,12
C17896,50.926002000000004,165.97,165.97,0.0,0.583333,0.0,0,1500.0,119.24583,332.440855,0.0,12
C17899,2272.494247,614.37,179.0,2072.631184,0.75,0.166667,5,2500.0,617.216175,915.672534,0.0,12
C17901,987.1027039999999,66.5,0.0,770.310099,0.083333,0.083333,1,2500.0,284.964748,232.626904,0.0,12
C17903,25.474414000000003,240.0,240.0,0.0,1.0,0.0,0,2000.0,188.072777,127.210691,0.22222199999999998,12
C17909,821.0116730000001,399.99,0.0,0.0,0.083333,0.0,0,2500.0,1140.142325,204.40018600000002,0.0,12
C17910,50.004286,341.14,341.14,0.0,1.0,0.0,0,3000.0,231.514712,135.58233,0.0,12
C17914,12.472571,87.67,0.0,0.0,0.083333,0.0,0,2000.0,123.304221,86.6785,0.0,12
C17915,1364.897308,0.0,0.0,1129.8378109999999,0.0,0.166667,6,1500.0,365.272698,353.215704,0.0,12
C17917,416.729679,1243.04,89.7,0.0,0.75,0.0,0,3500.0,2257.677587,171.44468600000002,0.3,12
C17921,376.997522,0.0,0.0,928.5981539999999,0.0,0.166667,3,1000.0,1008.342761,269.826013,0.0,12
C17924,1579.595049,35.0,0.0,0.0,0.083333,0.0,0,1800.0,791.526478,698.019678,0.0,12
C17926,664.911581,0.0,0.0,1158.8975779999998,0.0,0.166667,2,1800.0,1977.246775,212.66589199999999,0.0,12
C17927,483.42271500000004,1196.35,457.94,0.0,0.75,0.0,0,5000.0,1789.7570239999998,170.786793,0.083333,12
C17928,179.825945,1212.66,865.05,456.612334,0.833333,0.083333,1,2500.0,1711.231409,160.362153,0.272727,12
C17931,1120.08097,0.0,0.0,1218.392345,0.0,0.25,7,2500.0,299.789938,320.133269,0.0,12
C17940,448.808529,0.0,0.0,667.057963,0.0,0.083333,1,4000.0,651.33864,192.140691,0.0,12
C17946,1502.000147,0.0,0.0,38.652502,0.0,0.166667,2,1500.0,277.216226,776.108751,0.0,12
C17948,865.161494,857.8,495.47,0.0,1.0,0.0,0,1200.0,1152.9477,212.715695,0.0,12
C17951,342.76107,20.0,0.0,148.074839,0.083333,0.25,3,500.0,507.859879,198.24132600000002,0.0,12
C17953,1295.87959,184.27,183.27,906.8487960000001,0.333333,0.333333,7,2000.0,296.068191,417.694654,0.0,12
C17958,1109.84819,261.56,79.19,1192.668467,0.416667,0.166667,8,1200.0,572.817257,697.0384389999999,0.0,12
C17959,116.34325600000001,38.0,38.0,0.0,0.333333,0.0,0,1500.0,59.26066899999999,215.395806,0.0,12
C17960,482.671967,0.0,0.0,18.976859,0.0,0.083333,1,500.0,132.659676,266.857429,0.0,12
C17965,61.763018,35.3,35.3,0.0,0.25,0.0,0,1500.0,75.285164,171.993034,0.0,12
C17966,722.8553509999999,0.0,0.0,396.516695,0.0,0.166667,2,2500.0,187.058515,325.50599900000003,0.0,12
C17967,1836.5652719999998,0.0,0.0,1265.552953,0.0,0.166667,5,2500.0,713.124426,476.311984,0.0,12
C17971,771.773362,750.0,500.0,0.0,0.333333,0.0,0,4000.0,204.167996,260.332459,0.0,12
C17974,845.8153869999999,37.5,37.5,0.0,0.083333,0.0,0,1000.0,0.0,,0.0,12
C17976,352.58799,281.81,98.0,0.0,0.666667,0.0,0,1600.0,835.301657,175.210164,0.083333,12
C17977,438.4161,673.68,673.68,0.0,1.0,0.0,0,1000.0,717.601973,234.92649900000004,0.0,12
